meter_x,variation,seed_word,prompt,response,line_txt,txt,meter_y,stress,score,num_viols,ambig
in Shakespearian meter,,turkey,write a line in Shakespearian meter including the word turkey ,The turkey struts beneath the autumn sky.,The turkey struts beneath the autumn sky.,the TUR key STRUTS be NEATH the AU tumn SKY,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in Shakespearian meter,,turkey,write a line in Shakespearian meter including the word turkey ,The turkey struts beneath the autumn sky.,The turkey struts beneath the autumn sky.,the TUR key STRUTS be NEATH the AU tumn SKY,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in Shakespearian meter,,turtle,write a line in Shakespearian meter including the word turtle ,"Upon the tranquil pond, the turtle glides.","Upon the tranquil pond, the turtle glides.",u PON the TRAN quil POND the TUR tle GLIDES,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in Shakespearian meter,,turtle,write a line in Shakespearian meter including the word turtle ,"Upon the tranquil pond, the turtle glides.","Upon the tranquil pond, the turtle glides.",u PON the TRAN quil POND the TUR tle GLIDES,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in Shakespearian meter,,viper,write a line in Shakespearian meter including the word viper ,"In shadows deep, a viper slyly stalks.","In shadows deep, a viper slyly stalks.",in SHA dows DEEP a VI per SLY ly STALKS,-+-+-+-+-+,-+++-+-+-+,1.0,1,3
in Shakespearian meter,,viper,write a line in Shakespearian meter including the word viper ,"In shadows deep, a viper slyly stalks.","In shadows deep, a viper slyly stalks.",in SHA dows DEEP a VI per SLY ly STALKS,-+-+-+-+-+,-+++-+-+-+,1.0,1,3
in Shakespearian meter,,vulture,write a line in Shakespearian meter including the word vulture ,The vulture circles o'er the twilight's gloom.,The vulture circles o'er the twilight's gloom.,the VUL ture CIR cles O'ER the TWI light's GLOOM,-+-+-+-+-+,-+-+---+-+,1.0,1,2
in Shakespearian meter,,vulture,write a line in Shakespearian meter including the word vulture ,The vulture circles o'er the twilight's gloom.,The vulture circles o'er the twilight's gloom.,the VUL ture CIR cles O'ER the TWI light's GLOOM,-+-+-+-+-+,-+-+---+-+,1.0,1,2
in Shakespearian meter,,walrus,write a line in Shakespearian meter including the word walrus ,"In twilight's grace, the walrus roams the shore.","In twilight's grace, the walrus roams the shore.",in TWI light's GRACE the WAL rus ROAMS the SHORE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in Shakespearian meter,,walrus,write a line in Shakespearian meter including the word walrus ,"In twilight's grace, the walrus roams the shore.","In twilight's grace, the walrus roams the shore.",in TWI light's GRACE the WAL rus ROAMS the SHORE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in Shakespearian meter,,wasp,write a line in Shakespearian meter including the word wasp ,The wasp alights upon the blooming rose,The wasp alights upon the blooming rose,the WASP a LIGHTS u PON the BLOO ming ROSE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in Shakespearian meter,,wasp,write a line in Shakespearian meter including the word wasp ,The wasp alights upon the blooming rose,The wasp alights upon the blooming rose,the WASP a LIGHTS u PON the BLOO ming ROSE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in Shakespearian meter,,weasel,write a line in Shakespearian meter including the word weasel ,"Upon the moonlit night, the weasel schemes.","Upon the moonlit night, the weasel schemes.",u PON the MOON lit NIGHT the WEA sel SCHEMES,-+-+-+-+-+,-+-+++-+-+,1.0,1,1
in Shakespearian meter,,weasel,write a line in Shakespearian meter including the word weasel ,"Upon the moonlit night, the weasel schemes.","Upon the moonlit night, the weasel schemes.",u PON the MOON lit NIGHT the WEA sel SCHEMES,-+-+-+-+-+,-+-+++-+-+,1.0,1,1
in Shakespearian meter,,whale,write a line in Shakespearian meter including the word whale ,"Upon the waves, the mighty whale does sail.","Upon the waves, the mighty whale does sail.",u PON the WAVES the MIGH ty WHALE does SAIL,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in Shakespearian meter,,whale,write a line in Shakespearian meter including the word whale ,"Upon the waves, the mighty whale does sail.","Upon the waves, the mighty whale does sail.",u PON the WAVES the MIGH ty WHALE does SAIL,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in Shakespearian meter,,wolf,write a line in Shakespearian meter including the word wolf ,"Beneath the moon, the silent wolf does roam.","Beneath the moon, the silent wolf does roam.",be NEATH the MOON the SI lent WOLF does ROAM,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in Shakespearian meter,,wolf,write a line in Shakespearian meter including the word wolf ,"Beneath the moon, the silent wolf does roam.","Beneath the moon, the silent wolf does roam.",be NEATH the MOON the SI lent WOLF does ROAM,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in Shakespearian meter,,wolverine,write a line in Shakespearian meter including the word wolverine ,"Beneath the moon, the wolverine prowls dark.","Beneath the moon, the wolverine prowls dark.",be NEATH the MOON the WOL ve RINE prowls DARK,-+-+-+-+-+,-+-+-+-+++,1.0,1,1
in Shakespearian meter,,wolverine,write a line in Shakespearian meter including the word wolverine ,"Beneath the moon, the wolverine prowls dark.","Beneath the moon, the wolverine prowls dark.",be NEATH the MOON the WOL ve RINE prowls DARK,-+-+-+-+-+,-+-+-+-+++,1.0,1,1
in Shakespearian meter,,wombat,write a line in Shakespearian meter including the word wombat ,"Beneath the moonlight, silent wombat roams,","Beneath the moonlight, silent wombat roams,",be NEATH the MOON light SI lent WOM bat ROAMS,-+-+-+-+-+,-+-+++-+++,2.0,2,2
in Shakespearian meter,,wombat,write a line in Shakespearian meter including the word wombat ,"Beneath the moonlight, silent wombat roams,","Beneath the moonlight, silent wombat roams,",be NEATH the MOON light SI lent WOM bat ROAMS,-+-+-+-+-+,-+-+++-+++,2.0,2,2
in Shakespearian meter,,woodpecker,write a line in Shakespearian meter including the word woodpecker ,"Upon the silent oak, the woodpecker drums.","Upon the silent oak, the woodpecker drums.",u PON the SI lent OAK the WOOD.PEC ker DRUMS,-+-+-+-++-+,-+-+-+-++-+,1.0,1,4
in Shakespearian meter,,woodpecker,write a line in Shakespearian meter including the word woodpecker ,"Upon the silent oak, the woodpecker drums.","Upon the silent oak, the woodpecker drums.",u PON the SI lent OAK the WOOD.PEC ker DRUMS,-+-+-+-++-+,-+-+-+-++-+,1.0,1,4
in Shakespearian meter,,worm,write a line in Shakespearian meter including the word worm ,Upon the earth doth slither silent worm.,Upon the earth doth slither silent worm.,u PON the EARTH doth SLIT her SI lent WORM,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in Shakespearian meter,,worm,write a line in Shakespearian meter including the word worm ,Upon the earth doth slither silent worm.,Upon the earth doth slither silent worm.,u PON the EARTH doth SLIT her SI lent WORM,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in Shakespearian meter,,yak,write a line in Shakespearian meter including the word yak ,Upon the hill the weary yak doth stray.,Upon the hill the weary yak doth stray.,u PON the HILL the WEA ry YAK doth STRAY,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in Shakespearian meter,,yak,write a line in Shakespearian meter including the word yak ,Upon the hill the weary yak doth stray.,Upon the hill the weary yak doth stray.,u PON the HILL the WEA ry YAK doth STRAY,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in Shakespearian meter,,zebra,write a line in Shakespearian meter including the word zebra ,"Upon the twilight plains the zebra softly strides,","Upon the twilight plains the zebra softly strides,",u PON the TWI light PLAINS the ZE bra SOF tly STRIDES,-+-+-+-+-+-+,-+-+++-+-+-+,1.0,1,1
in Shakespearian meter,,zebra,write a line in Shakespearian meter including the word zebra ,"Upon the twilight plains the zebra softly strides,","Upon the twilight plains the zebra softly strides,",u PON the TWI light PLAINS the ZE bra SOF tly STRIDES,-+-+-+-+-+-+,-+-+++-+-+-+,1.0,1,1
in iambic pentameter,,aardvark,write a line in iambic pentameter including the word aardvark ,Upon the earth the steadfast aardvark roams,Upon the earth the steadfast aardvark roams,u PON the EARTH the STEA dfast AAR dvark ROAMS,-+-+-+-+-+,-+-+-+++++,2.0,2,4
in iambic pentameter,,aardvark,write a line in iambic pentameter including the word aardvark ,Upon the earth the steadfast aardvark roams,Upon the earth the steadfast aardvark roams,u PON the EARTH the STEA dfast AAR dvark ROAMS,-+-+-+-+-+,-+-+-+++++,2.0,2,4
in iambic pentameter,,aardvark,write a line in iambic pentameter including the word aardvark ,Upon the earth the steadfast aardvark roams,Upon the earth the steadfast aardvark roams,u PON the EARTH the STEA dfast AAR dvark ROAMS,-+-+-+-+-+,-+-+-+++++,2.0,2,4
in iambic pentameter,,albatross,write a line in iambic pentameter including the word albatross ,The albatross sails through the morning breeze,The albatross sails through the morning breeze,the AL ba TROSS.SAILS through.the MOR ning BREEZE,-+-++--+-+,-+-++--+-+,1.0,1,3
in iambic pentameter,,albatross,write a line in iambic pentameter including the word albatross ,The albatross sails through the morning breeze,The albatross sails through the morning breeze,the AL ba TROSS.SAILS through.the MOR ning BREEZE,-+-++--+-+,-+-++--+-+,1.0,1,3
in iambic pentameter,,albatross,write a line in iambic pentameter including the word albatross ,The albatross sails through the morning breeze,The albatross sails through the morning breeze,the AL ba TROSS.SAILS through.the MOR ning BREEZE,-+-++--+-+,-+-++--+-+,1.0,1,3
in iambic pentameter,,alligator,write a line in iambic pentameter including the word alligator ,The sly alligator lurks beneath the waves.,The sly alligator lurks beneath the waves.,the SLY.AL li GA tor LURKS be NEATH the WAVES,-++-+-+-+-+,-++-+-+-+-+,1.0,1,3
in iambic pentameter,,alligator,write a line in iambic pentameter including the word alligator ,The sly alligator lurks beneath the waves.,The sly alligator lurks beneath the waves.,the SLY.AL li GA tor LURKS be NEATH the WAVES,-++-+-+-+-+,-++-+-+-+-+,1.0,1,3
in iambic pentameter,,alligator,write a line in iambic pentameter including the word alligator ,The sly alligator lurks beneath the waves.,The sly alligator lurks beneath the waves.,the SLY.AL li GA tor LURKS be NEATH the WAVES,-++-+-+-+-+,-++-+-+-+-+,1.0,1,3
in iambic pentameter,,alpaca,write a line in iambic pentameter including the word alpaca ,"Beneath the starlit sky, the alpaca roams.","Beneath the starlit sky, the alpaca roams.",be NEATH the STAR lit SKY THE al PA ca ROAMS,-+-+-++-+-+,-+-+-+--+-+,1.0,1,2
in iambic pentameter,,alpaca,write a line in iambic pentameter including the word alpaca ,"Beneath the starlit sky, the alpaca roams.","Beneath the starlit sky, the alpaca roams.",be NEATH the STAR lit SKY THE al PA ca ROAMS,-+-+-++-+-+,-+-+-+--+-+,1.0,1,2
in iambic pentameter,,alpaca,write a line in iambic pentameter including the word alpaca ,"Beneath the starlit sky, the alpaca roams.","Beneath the starlit sky, the alpaca roams.",be NEATH the STAR lit SKY THE al PA ca ROAMS,-+-+-++-+-+,-+-+-+--+-+,1.0,1,2
in iambic pentameter,,anaconda,write a line in iambic pentameter including the word anaconda ,The anaconda coils beneath the moon,The anaconda coils beneath the moon,the A na CON da COILS be NEATH the MOON,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,anaconda,write a line in iambic pentameter including the word anaconda ,The anaconda coils beneath the moon,The anaconda coils beneath the moon,the A na CON da COILS be NEATH the MOON,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,anaconda,write a line in iambic pentameter including the word anaconda ,The anaconda coils beneath the moon,The anaconda coils beneath the moon,the A na CON da COILS be NEATH the MOON,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,angelfish,write a line in iambic pentameter including the word angelfish ,"Upon the tide, the angelfish does glide.","Upon the tide, the angelfish does glide.",u PON the TIDE the AN gel FISH does GLIDE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,angelfish,write a line in iambic pentameter including the word angelfish ,"Upon the tide, the angelfish does glide.","Upon the tide, the angelfish does glide.",u PON the TIDE the AN gel FISH does GLIDE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,angelfish,write a line in iambic pentameter including the word angelfish ,"Upon the tide, the angelfish does glide.","Upon the tide, the angelfish does glide.",u PON the TIDE the AN gel FISH does GLIDE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,ant,write a line in iambic pentameter including the word ant ,"Beneath the moon, an ant explores the night.","Beneath the moon, an ant explores the night.",be NEATH the MOON an ANT ex PLORES the NIGHT,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,ant,write a line in iambic pentameter including the word ant ,"Beneath the moon, an ant explores the night.","Beneath the moon, an ant explores the night.",be NEATH the MOON an ANT ex PLORES the NIGHT,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,ant,write a line in iambic pentameter including the word ant ,"Beneath the moon, an ant explores the night.","Beneath the moon, an ant explores the night.",be NEATH the MOON an ANT ex PLORES the NIGHT,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,anteater,write a line in iambic pentameter including the word anteater ,The silent anteater moves through dawn's cool light.,The silent anteater moves through dawn's cool light.,the SI lent AN.TEA ter MOVES through DAWN'S cool LIGHT,-+-++-+-+-+,-+-++-+-+++,2.0,2,3
in iambic pentameter,,anteater,write a line in iambic pentameter including the word anteater ,The silent anteater moves through dawn's cool light.,The silent anteater moves through dawn's cool light.,the SI lent AN.TEA ter MOVES through DAWN'S cool LIGHT,-+-++-+-+-+,-+-++-+-+++,2.0,2,3
in iambic pentameter,,anteater,write a line in iambic pentameter including the word anteater ,The silent anteater moves through dawn's cool light.,The silent anteater moves through dawn's cool light.,the SI lent AN.TEA ter MOVES through DAWN'S cool LIGHT,-+-++-+-+-+,-+-++-+-+++,2.0,2,3
in iambic pentameter,,antelope,write a line in iambic pentameter including the word antelope ,The graceful antelope through meadows runs,The graceful antelope through meadows runs,the GRA ceful AN te LOPE through MEA dows RUNS,-+-+-+-+-+,-+-+-+-+++,1.0,1,2
in iambic pentameter,,antelope,write a line in iambic pentameter including the word antelope ,The graceful antelope through meadows runs,The graceful antelope through meadows runs,the GRA ceful AN te LOPE through MEA dows RUNS,-+-+-+-+-+,-+-+-+-+++,1.0,1,2
in iambic pentameter,,antelope,write a line in iambic pentameter including the word antelope ,The graceful antelope through meadows runs,The graceful antelope through meadows runs,the GRA ceful AN te LOPE through MEA dows RUNS,-+-+-+-+-+,-+-+-+-+++,1.0,1,2
in iambic pentameter,,ape,write a line in iambic pentameter including the word ape ,The silent ape beneath the starlit sky.,The silent ape beneath the starlit sky.,the SI lent APE be NEATH the STAR lit SKY,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,ape,write a line in iambic pentameter including the word ape ,The silent ape beneath the starlit sky.,The silent ape beneath the starlit sky.,the SI lent APE be NEATH the STAR lit SKY,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,ape,write a line in iambic pentameter including the word ape ,The silent ape beneath the starlit sky.,The silent ape beneath the starlit sky.,the SI lent APE be NEATH the STAR lit SKY,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,armadillo,write a line in iambic pentameter including the word armadillo ,"Beneath the stars, the armadillo roams.","Beneath the stars, the armadillo roams.",be NEATH the STARS the AR ma DIL lo ROAMS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,armadillo,write a line in iambic pentameter including the word armadillo ,"Beneath the stars, the armadillo roams.","Beneath the stars, the armadillo roams.",be NEATH the STARS the AR ma DIL lo ROAMS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,armadillo,write a line in iambic pentameter including the word armadillo ,"Beneath the stars, the armadillo roams.","Beneath the stars, the armadillo roams.",be NEATH the STARS the AR ma DIL lo ROAMS,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,baboon,write a line in iambic pentameter including the word baboon ,"When shadows fall, the baboon begins to cry.","When shadows fall, the baboon begins to cry.",when SHA dows FALL THE ba BOON be GINS to CRY,-+-++-+-+-+,-+++--+-+-+,2.0,2,6
in iambic pentameter,,baboon,write a line in iambic pentameter including the word baboon ,"When shadows fall, the baboon begins to cry.","When shadows fall, the baboon begins to cry.",when SHA dows FALL THE ba BOON be GINS to CRY,-+-++-+-+-+,-+++--+-+-+,2.0,2,6
in iambic pentameter,,baboon,write a line in iambic pentameter including the word baboon ,"When shadows fall, the baboon begins to cry.","When shadows fall, the baboon begins to cry.",when SHA dows FALL THE ba BOON be GINS to CRY,-+-++-+-+-+,-+++--+-+-+,2.0,2,6
in iambic pentameter,,badger,write a line in iambic pentameter including the word badger ,"Upon the moor, the badger digs alone.","Upon the moor, the badger digs alone.",u PON the MOOR the BAD ger DIGS a LONE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,badger,write a line in iambic pentameter including the word badger ,"Upon the moor, the badger digs alone.","Upon the moor, the badger digs alone.",u PON the MOOR the BAD ger DIGS a LONE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,badger,write a line in iambic pentameter including the word badger ,"Upon the moor, the badger digs alone.","Upon the moor, the badger digs alone.",u PON the MOOR the BAD ger DIGS a LONE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,barracuda,write a line in iambic pentameter including the word barracuda ,Upon the waves the silent barracuda moves.,Upon the waves the silent barracuda moves.,u PON the WAVES the SI lent BAR ra CU da MOVES,-+-+-+-+-+-+,-+-+-+-+-+-+,0.0,0,1
in iambic pentameter,,barracuda,write a line in iambic pentameter including the word barracuda ,Upon the waves the silent barracuda moves.,Upon the waves the silent barracuda moves.,u PON the WAVES the SI lent BAR ra CU da MOVES,-+-+-+-+-+-+,-+-+-+-+-+-+,0.0,0,1
in iambic pentameter,,barracuda,write a line in iambic pentameter including the word barracuda ,Upon the waves the silent barracuda moves.,Upon the waves the silent barracuda moves.,u PON the WAVES the SI lent BAR ra CU da MOVES,-+-+-+-+-+-+,-+-+-+-+-+-+,0.0,0,1
in iambic pentameter,,bat,write a line in iambic pentameter including the word bat ,A weary bat drifts o’er the darkened sky.,,,,,,,
in iambic pentameter,,bear,write a line in iambic pentameter including the word bear ,The silent woods upon the bear's retreat,The silent woods upon the bear's retreat,the SI lent WOODS u PON the BEAR'S re TREAT,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,bear,write a line in iambic pentameter including the word bear ,The silent woods upon the bear's retreat,The silent woods upon the bear's retreat,the SI lent WOODS u PON the BEAR'S re TREAT,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,bear,write a line in iambic pentameter including the word bear ,The silent woods upon the bear's retreat,The silent woods upon the bear's retreat,the SI lent WOODS u PON the BEAR'S re TREAT,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,beaver,write a line in iambic pentameter including the word beaver ,And watch the beaver build beneath the trees.,And watch the beaver build beneath the trees.,and WATCH the BEA ver BUILD be NEATH the TREES,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,beaver,write a line in iambic pentameter including the word beaver ,And watch the beaver build beneath the trees.,And watch the beaver build beneath the trees.,and WATCH the BEA ver BUILD be NEATH the TREES,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,beaver,write a line in iambic pentameter including the word beaver ,And watch the beaver build beneath the trees.,And watch the beaver build beneath the trees.,and WATCH the BEA ver BUILD be NEATH the TREES,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,bee,write a line in iambic pentameter including the word bee ,"Upon the garden's edge, the bee takes flight.","Upon the garden's edge, the bee takes flight.",u PON the GAR den's EDGE the BEE takes FLIGHT,-+-+-+-+-+,-+-+-+-+++,1.0,1,1
in iambic pentameter,,bee,write a line in iambic pentameter including the word bee ,"Upon the garden's edge, the bee takes flight.","Upon the garden's edge, the bee takes flight.",u PON the GAR den's EDGE the BEE takes FLIGHT,-+-+-+-+-+,-+-+-+-+++,1.0,1,1
in iambic pentameter,,bee,write a line in iambic pentameter including the word bee ,"Upon the garden's edge, the bee takes flight.","Upon the garden's edge, the bee takes flight.",u PON the GAR den's EDGE the BEE takes FLIGHT,-+-+-+-+-+,-+-+-+-+++,1.0,1,1
in iambic pentameter,,beetle,write a line in iambic pentameter including the word beetle ,The beetle scurries through the forest night.,The beetle scurries through the forest night.,the BEE tle SCUR ries THROUGH the FO rest NIGHT,-+-+-+-+-+,-+-+---+-+,1.0,1,2
in iambic pentameter,,beetle,write a line in iambic pentameter including the word beetle ,The beetle scurries through the forest night.,The beetle scurries through the forest night.,the BEE tle SCUR ries THROUGH the FO rest NIGHT,-+-+-+-+-+,-+-+---+-+,1.0,1,2
in iambic pentameter,,beetle,write a line in iambic pentameter including the word beetle ,The beetle scurries through the forest night.,The beetle scurries through the forest night.,the BEE tle SCUR ries THROUGH the FO rest NIGHT,-+-+-+-+-+,-+-+---+-+,1.0,1,2
in iambic pentameter,,beluga,write a line in iambic pentameter including the word beluga ,The beluga sings beneath the starry sky.,The beluga sings beneath the starry sky.,the.be LU ga SINGS be NEATH the STAR ry SKY,--+-+-+-+-+,--+-+-+-+-+,1.0,1,2
in iambic pentameter,,beluga,write a line in iambic pentameter including the word beluga ,The beluga sings beneath the starry sky.,The beluga sings beneath the starry sky.,the.be LU ga SINGS be NEATH the STAR ry SKY,--+-+-+-+-+,--+-+-+-+-+,1.0,1,2
in iambic pentameter,,beluga,write a line in iambic pentameter including the word beluga ,The beluga sings beneath the starry sky.,The beluga sings beneath the starry sky.,the.be LU ga SINGS be NEATH the STAR ry SKY,--+-+-+-+-+,--+-+-+-+-+,1.0,1,2
in iambic pentameter,,bison,write a line in iambic pentameter including the word bison ,Upon the plains the mighty bison roam free,Upon the plains the mighty bison roam free,u PON the PLAINS the MIGH ty BI son ROAM free,-+-+-+-+-+-,-+-+-+-+-++,1.0,1,2
in iambic pentameter,,bison,write a line in iambic pentameter including the word bison ,Upon the plains the mighty bison roam free,Upon the plains the mighty bison roam free,u PON the PLAINS the MIGH ty BI son ROAM free,-+-+-+-+-+-,-+-+-+-+-++,1.0,1,2
in iambic pentameter,,bison,write a line in iambic pentameter including the word bison ,Upon the plains the mighty bison roam free,Upon the plains the mighty bison roam free,u PON the PLAINS the MIGH ty BI son ROAM free,-+-+-+-+-+-,-+-+-+-+-++,1.0,1,2
in iambic pentameter,,blackbird,write a line in iambic pentameter including the word blackbird ,"Upon the dawn, the blackbird sings its song.","Upon the dawn, the blackbird sings its song.",u PON the DAWN the BLACK bird SINGS its SONG,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,blackbird,write a line in iambic pentameter including the word blackbird ,"Upon the dawn, the blackbird sings its song.","Upon the dawn, the blackbird sings its song.",u PON the DAWN the BLACK bird SINGS its SONG,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,blackbird,write a line in iambic pentameter including the word blackbird ,"Upon the dawn, the blackbird sings its song.","Upon the dawn, the blackbird sings its song.",u PON the DAWN the BLACK bird SINGS its SONG,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,blue jay,write a line in iambic pentameter including the word blue jay ,"In quiet woods, the blue jay calls at dawn.","In quiet woods, the blue jay calls at dawn.",in QUI et WOODS the BLUE jay CALLS at DAWN,-+-+-+-+-+,-+-+-+++-+,1.0,1,1
in iambic pentameter,,blue jay,write a line in iambic pentameter including the word blue jay ,"In quiet woods, the blue jay calls at dawn.","In quiet woods, the blue jay calls at dawn.",in QUI et WOODS the BLUE jay CALLS at DAWN,-+-+-+-+-+,-+-+-+++-+,1.0,1,1
in iambic pentameter,,blue jay,write a line in iambic pentameter including the word blue jay ,"In quiet woods, the blue jay calls at dawn.","In quiet woods, the blue jay calls at dawn.",in QUI et WOODS the BLUE jay CALLS at DAWN,-+-+-+-+-+,-+-+-+++-+,1.0,1,1
in iambic pentameter,,boa,write a line in iambic pentameter including the word boa ,"Amid the leaves, the silent boa finds its way.","Amid the leaves, the silent boa finds its way.",a MID the LEAVES the SI lent B oa FINDS its WAY,-+-+-+-+-+-+,-+-+-+-+-+-+,0.0,0,1
in iambic pentameter,,boa,write a line in iambic pentameter including the word boa ,"Amid the leaves, the silent boa finds its way.","Amid the leaves, the silent boa finds its way.",a MID the LEAVES the SI lent B oa FINDS its WAY,-+-+-+-+-+-+,-+-+-+-+-+-+,0.0,0,1
in iambic pentameter,,boa,write a line in iambic pentameter including the word boa ,"Amid the leaves, the silent boa finds its way.","Amid the leaves, the silent boa finds its way.",a MID the LEAVES the SI lent B oa FINDS its WAY,-+-+-+-+-+-+,-+-+-+-+-+-+,0.0,0,1
in iambic pentameter,,boar,write a line in iambic pentameter including the word boar ,"Beneath the moon, the wild boar roams the night.","Beneath the moon, the wild boar roams the night.",be NEATH the MOON the WILD boar ROAMS the NIGHT,-+-+-+-+-+,-+-+-+++-+,1.0,1,1
in iambic pentameter,,boar,write a line in iambic pentameter including the word boar ,"Beneath the moon, the wild boar roams the night.","Beneath the moon, the wild boar roams the night.",be NEATH the MOON the WILD boar ROAMS the NIGHT,-+-+-+-+-+,-+-+-+++-+,1.0,1,1
in iambic pentameter,,boar,write a line in iambic pentameter including the word boar ,"Beneath the moon, the wild boar roams the night.","Beneath the moon, the wild boar roams the night.",be NEATH the MOON the WILD boar ROAMS the NIGHT,-+-+-+-+-+,-+-+-+++-+,1.0,1,1
in iambic pentameter,,buffalo,write a line in iambic pentameter including the word buffalo ,Upon the grassy plains the buffalo roam,Upon the grassy plains the buffalo roam,u PON the GRAS sy PLAINS the BUF fa LO roam,-+-+-+-+-+-,-+-+-+-+-++,1.0,1,2
in iambic pentameter,,buffalo,write a line in iambic pentameter including the word buffalo ,Upon the grassy plains the buffalo roam,Upon the grassy plains the buffalo roam,u PON the GRAS sy PLAINS the BUF fa LO roam,-+-+-+-+-+-,-+-+-+-+-++,1.0,1,2
in iambic pentameter,,buffalo,write a line in iambic pentameter including the word buffalo ,Upon the grassy plains the buffalo roam,Upon the grassy plains the buffalo roam,u PON the GRAS sy PLAINS the BUF fa LO roam,-+-+-+-+-+-,-+-+-+-+-++,1.0,1,2
in iambic pentameter,,butterfly,write a line in iambic pentameter including the word butterfly ,The butterfly dances in the morning sun.,The butterfly dances in the morning sun.,the BUT ter FLY.DAN ces IN the MOR ning SUN,-+-++-+-+-+,-+-++-+-+-+,1.0,1,5
in iambic pentameter,,butterfly,write a line in iambic pentameter including the word butterfly ,The butterfly dances in the morning sun.,The butterfly dances in the morning sun.,the BUT ter FLY.DAN ces IN the MOR ning SUN,-+-++-+-+-+,-+-++-+-+-+,1.0,1,5
in iambic pentameter,,butterfly,write a line in iambic pentameter including the word butterfly ,The butterfly dances in the morning sun.,The butterfly dances in the morning sun.,the BUT ter FLY.DAN ces IN the MOR ning SUN,-+-++-+-+-+,-+-++-+-+-+,1.0,1,5
in iambic pentameter,,camel,write a line in iambic pentameter including the word camel ,"Upon the dunes, the weary camel strides.","Upon the dunes, the weary camel strides.",u PON the DUNES the WEA ry CA mel STRIDES,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,camel,write a line in iambic pentameter including the word camel ,"Upon the dunes, the weary camel strides.","Upon the dunes, the weary camel strides.",u PON the DUNES the WEA ry CA mel STRIDES,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in iambic pentameter,,canary,write a line in iambic pentameter including the word canary ,The canary sings beneath the morning light.,The canary sings beneath the morning light.,the.ca NA ry SINGS be NEATH the MOR ning LIGHT,--+-+-+-+-+,--+-+-+-+-+,1.0,1,2
in iambic pentameter,,canary,write a line in iambic pentameter including the word canary ,The canary sings beneath the morning light.,The canary sings beneath the morning light.,the.ca NA ry SINGS be NEATH the MOR ning LIGHT,--+-+-+-+-+,--+-+-+-+-+,1.0,1,2
