meter_x,variation,seed_word,prompt,response,line_txt,txt,meter_y,stress,score,num_viols,ambig
in meter,with a trochaic inversion,coyote,write a line in meter including the word coyote with a trochaic inversion,"Coyote swift, the desert wind did blow.","Coyote swift, the desert wind did blow.",coy O te SWIFT the DE sert WIND did BLOW,-+-+-+-+-+,-+-+-+-+-+,0.0,0,2
in meter,with a trochaic inversion,gorilla,write a line in meter including the word gorilla with a trochaic inversion,"Gorilla strong, he beats his chest with might.","Gorilla strong, he beats his chest with might.",go RIL la STRONG he BEATS his CHEST with MIGHT,-+-+-+-+-+,-+-+-+-+-+,0.0,0,2
in meter,with a trochaic inversion,gorilla,write a line in meter including the word gorilla with a trochaic inversion,"Gorilla strong, he beats his chest with might.","Gorilla strong, he beats his chest with might.",go RIL la STRONG he BEATS his CHEST with MIGHT,-+-+-+-+-+,-+-+-+-+-+,0.0,0,2
in meter,with a trochaic inversion,kangaroo,write a line in meter including the word kangaroo with a trochaic inversion,Kangaroo leaps across the plain.,Kangaroo leaps across the plain.,KAN ga ROO.LEAPS a CROSS the PLAIN,+-++-+-+,+-++-+-+,1.0,1,4
in meter,with a trochaic inversion,kangaroo,write a line in meter including the word kangaroo with a trochaic inversion,Kangaroo leaps across the plain.,Kangaroo leaps across the plain.,KAN ga ROO.LEAPS a CROSS the PLAIN,+-++-+-+,+-++-+-+,1.0,1,4
in meter,with a trochaic inversion,platypus,write a line in meter including the word platypus with a trochaic inversion,"Platypus strange, a creature of the stream,","Platypus strange, a creature of the stream,",PLA ty PUS strange a CREA ture OF the STREAM,+-+--+-+-+,+-++-+---+,2.0,2,4
in meter,with a trochaic inversion,platypus,write a line in meter including the word platypus with a trochaic inversion,"Platypus strange, a creature of the stream,","Platypus strange, a creature of the stream,",PLA ty PUS strange a CREA ture OF the STREAM,+-+--+-+-+,+-++-+---+,2.0,2,4
in meter,with a trochaic inversion,platypus,write a line in meter including the word platypus with a trochaic inversion,"Platypus strange, a creature of the stream,","Platypus strange, a creature of the stream,",PLA ty PUS strange a CREA ture OF the STREAM,+-+--+-+-+,+-++-+---+,2.0,2,4
in meter,with a trochaic inversion,platypus,write a line in meter including the word platypus with a trochaic inversion,"Platypus strange, a creature of the stream,","Platypus strange, a creature of the stream,",PLA ty PUS strange a CREA ture OF the STREAM,+-+--+-+-+,+-++-+---+,2.0,2,4
in meter,with a trochaic inversion,porcupine,write a line in meter including the word porcupine with a trochaic inversion,"Porcupine quills, a bristling, sharp defense.","Porcupine quills, a bristling, sharp defense.",POR cu PINE quills a BRIS tling SHARP de FENSE,+-+--+-+-+,+-++-+-+-+,1.0,1,2
in meter,with a trochaic inversion,porcupine,write a line in meter including the word porcupine with a trochaic inversion,"Porcupine quills, a bristling, sharp defense.","Porcupine quills, a bristling, sharp defense.",POR cu PINE quills a BRIS tling SHARP de FENSE,+-+--+-+-+,+-++-+-+-+,1.0,1,2
in meter,with a trochaic inversion,pangolin,write a line in meter including the word pangolin with a trochaic inversion,"Pangolin scales, a shimmering sight.","Pangolin scales, a shimmering sight.",PAN go LIN scales a SHIM me.ring SIGHT,+-+--+--+,+-++-+--+,2.0,2,4
in meter,with a trochaic inversion,pangolin,write a line in meter including the word pangolin with a trochaic inversion,"Pangolin scales, a shimmering sight.","Pangolin scales, a shimmering sight.",PAN go LIN scales a SHIM me.ring SIGHT,+-+--+--+,+-++-+--+,2.0,2,4
in meter,with a trochaic inversion,ocelot,write a line in meter including the word ocelot with a trochaic inversion,"Ocelot sleek, the jungle's shadowed grace.","Ocelot sleek, the jungle's shadowed grace.",O ce LOT sleek the JUN gle's SHA dowed GRACE,+-+--+-+-+,+-++-+-+-+,1.0,1,2
in meter,with a trochaic inversion,ocelot,write a line in meter including the word ocelot with a trochaic inversion,"Ocelot sleek, the jungle's shadowed grace.","Ocelot sleek, the jungle's shadowed grace.",O ce LOT sleek the JUN gle's SHA dowed GRACE,+-+--+-+-+,+-++-+-+-+,1.0,1,2
in meter,with a trochaic inversion,lemur,write a line in meter including the word lemur with a trochaic inversion,"Lemur sleek, through branches high he flew.","Lemur sleek, through branches high he flew.",LE mur SLEEK through BRANC hes HIGH he FLEW,+-+-+-+-+,+-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion,lemur,write a line in meter including the word lemur with a trochaic inversion,"Lemur sleek, through branches high he flew.","Lemur sleek, through branches high he flew.",LE mur SLEEK through BRANC hes HIGH he FLEW,+-+-+-+-+,+-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion,lemming,write a line in meter including the word lemming with a trochaic inversion,"Lemming, a frantic, suicidal dash,","Lemming, a frantic, suicidal dash,",LEM ming a FRAN tic SUI ci D al DASH,+--+-+-+-+,+--+-+-+-+,0.0,0,1
in meter,with a trochaic inversion,lemming,write a line in meter including the word lemming with a trochaic inversion,"Lemming, a frantic, suicidal dash,","Lemming, a frantic, suicidal dash,",LEM ming a FRAN tic SUI ci D al DASH,+--+-+-+-+,+--+-+-+-+,0.0,0,1
in meter,with a trochaic inversion,otter,write a line in meter including the word otter with a trochaic inversion,"Otter sleek, the river's gleam.","Otter sleek, the river's gleam.",OT ter SLEEK the RI ver's GLEAM,+-+-+-+,+-+-+-+,0.0,0,1
in meter,with a trochaic inversion,otter,write a line in meter including the word otter with a trochaic inversion,"Otter sleek, the river's gleam.","Otter sleek, the river's gleam.",OT ter SLEEK the RI ver's GLEAM,+-+-+-+,+-+-+-+,0.0,0,1
in meter,with a trochaic inversion,parrot,write a line in meter including the word parrot with a trochaic inversion,"Parrot, a squawk, then silence fell.","Parrot, a squawk, then silence fell.",PAR rot a SQUAWK then SI lence FELL,+--+-+-+,+--+-+-+,0.0,0,1
in meter,with a trochaic inversion,parrot,write a line in meter including the word parrot with a trochaic inversion,"Parrot, a squawk, then silence fell.","Parrot, a squawk, then silence fell.",PAR rot a SQUAWK then SI lence FELL,+--+-+-+,+--+-+-+,0.0,0,1
in meter,with a trochaic inversion,squirrel,write a line in meter including the word squirrel with a trochaic inversion,"Squirrel quick, the nut he stole.","Squirrel quick, the nut he stole.",SQUIR rel QUICK the NUT he STOLE,+-+-+-+,+-+-+-+,0.0,0,1
in meter,with a trochaic inversion,squirrel,write a line in meter including the word squirrel with a trochaic inversion,"Squirrel quick, the nut he stole.","Squirrel quick, the nut he stole.",SQUIR rel QUICK the NUT he STOLE,+-+-+-+,+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,bear,write a line in meter including the word bear with a trochaic inversion after a caesura,"The brown bear, //  fierce and bold,  did dare.","The brown bear, //  fierce and bold,  did dare.",the BROWN bear FIERCE and BOLD did DARE,-+-+-+-+,-+++-+-+,1.0,1,2
in meter,with a trochaic inversion after a caesura,bear,write a line in meter including the word bear with a trochaic inversion after a caesura,"The brown bear, //  fierce and bold,  did dare.","The brown bear, //  fierce and bold,  did dare.",the BROWN bear FIERCE and BOLD did DARE,-+-+-+-+,-+++-+-+,1.0,1,2
in meter,with a trochaic inversion after a caesura,whale,write a line in meter including the word whale with a trochaic inversion after a caesura,"The ocean's giant, || whale did breach the wave.","The ocean's giant, || whale did breach the wave.",the O cean's GI ant WHALE did BREACH the WAVE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,whale,write a line in meter including the word whale with a trochaic inversion after a caesura,"The ocean's giant, || whale did breach the wave.","The ocean's giant, || whale did breach the wave.",the O cean's GI ant WHALE did BREACH the WAVE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,sloth,write a line in meter including the word sloth with a trochaic inversion after a caesura,"Slow, // the sloth climbs, a languid, sun-warmed grace.","Slow, // the sloth climbs, a languid, sun-warmed grace.",the SLOTH climbs a LAN guid SUN warmed GRACE,-+--+-+-+,-++-+-+++,2.0,2,2
in meter,with a trochaic inversion after a caesura,sloth,write a line in meter including the word sloth with a trochaic inversion after a caesura,"Slow, // the sloth climbs, a languid, sun-warmed grace.","Slow, // the sloth climbs, a languid, sun-warmed grace.",the SLOTH climbs a LAN guid SUN warmed GRACE,-+--+-+-+,-++-+-+++,2.0,2,2
in meter,with a trochaic inversion after a caesura,cat,write a line in meter including the word cat with a trochaic inversion after a caesura,"The sleek black cat ||  sat, eyes of jade.","The sleek black cat ||  sat, eyes of jade.",the SLEEK black CAT sat EYES of JADE,-+-+-+-+,-+++++-+,2.0,2,4
in meter,with a trochaic inversion after a caesura,cat,write a line in meter including the word cat with a trochaic inversion after a caesura,"The sleek black cat ||  sat, eyes of jade.","The sleek black cat ||  sat, eyes of jade.",the SLEEK black CAT sat EYES of JADE,-+-+-+-+,-+++++-+,2.0,2,4
in meter,with a trochaic inversion after a caesura,dog,write a line in meter including the word dog with a trochaic inversion after a caesura,"My loyal, faithful || dog, my heart's true friend.","My loyal, faithful || dog, my heart's true friend.",my LOY al FAIT hful DOG my HEART'S true FRIEND,-+-+-+-+-+,-+-+-+-+++,1.0,1,1
in meter,with a trochaic inversion after a caesura,dog,write a line in meter including the word dog with a trochaic inversion after a caesura,"My loyal, faithful || dog, my heart's true friend.","My loyal, faithful || dog, my heart's true friend.",my LOY al FAIT hful DOG my HEART'S true FRIEND,-+-+-+-+-+,-+-+-+-+++,1.0,1,1
in meter,with a trochaic inversion after a caesura,giraffe,write a line in meter including the word giraffe with a trochaic inversion after a caesura,"Tall, // giraffe of spotted grace, did stand.","Tall, // giraffe of spotted grace, did stand.",gi RAFFE of SPOT ted GRACE did STAND,-+-+-+-+,-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,giraffe,write a line in meter including the word giraffe with a trochaic inversion after a caesura,"Tall, // giraffe of spotted grace, did stand.","Tall, // giraffe of spotted grace, did stand.",gi RAFFE of SPOT ted GRACE did STAND,-+-+-+-+,-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,gazelle,write a line in meter including the word gazelle with a trochaic inversion after a caesura,"Across the plain, a || gazelle did leap.","Across the plain, a || gazelle did leap.",a CROSS the PLAIN A ga ZELLE did LEAP,-+-++-+-+,-+-+--+-+,1.0,1,2
in meter,with a trochaic inversion after a caesura,gazelle,write a line in meter including the word gazelle with a trochaic inversion after a caesura,"Across the plain, a || gazelle did leap.","Across the plain, a || gazelle did leap.",a CROSS the PLAIN A ga ZELLE did LEAP,-+-++-+-+,-+-+--+-+,1.0,1,2
in meter,with a trochaic inversion after a caesura,baboon,write a line in meter including the word baboon with a trochaic inversion after a caesura,"|| Baboon, a || hairy, ||  grumbling beast,","|| Baboon, a || hairy, ||  grumbling beast,",ba BOON a HAI ry GRUM bling BEAST,-+-+-+-+,-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,baboon,write a line in meter including the word baboon with a trochaic inversion after a caesura,"|| Baboon, a || hairy, ||  grumbling beast,","|| Baboon, a || hairy, ||  grumbling beast,",ba BOON a HAI ry GRUM bling BEAST,-+-+-+-+,-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,raccoon,write a line in meter including the word raccoon with a trochaic inversion after a caesura,"A // raccoon, sly and gray,  crept through the night.","A // raccoon, sly and gray,  crept through the night.",a.rac COON SLY and GRAY CREPT through.the NIGHT,--++-++--+,--++-++--+,1.0,1,2
in meter,with a trochaic inversion after a caesura,raccoon,write a line in meter including the word raccoon with a trochaic inversion after a caesura,"A // raccoon, sly and gray,  crept through the night.","A // raccoon, sly and gray,  crept through the night.",a.rac COON SLY and GRAY CREPT through.the NIGHT,--++-++--+,--++-++--+,1.0,1,2
in meter,with a trochaic inversion after a caesura,macaw,write a line in meter including the word macaw with a trochaic inversion after a caesura,"Bright bird, // a scarlet macaw flew high.","Bright bird, // a scarlet macaw flew high.",bright BIRD a SCAR let.ma CAW flew HIGH,-+-+--+-+,++-+--+++,3.0,3,11
in meter,with a trochaic inversion after a caesura,macaw,write a line in meter including the word macaw with a trochaic inversion after a caesura,"Bright bird, // a scarlet macaw flew high.","Bright bird, // a scarlet macaw flew high.",bright BIRD a SCAR let.ma CAW flew HIGH,-+-+--+-+,++-+--+++,3.0,3,11
in meter,with a trochaic inversion after a caesura,alpaca,write a line in meter including the word alpaca with a trochaic inversion after a caesura,"The fleece, || soft alpaca,  spun for winter's keep.","The fleece, || soft alpaca,  spun for winter's keep.",the FLEECE SOFT al PA ca SPUN for WIN ter's KEEP,-++-+-+-+-+,-++-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,alpaca,write a line in meter including the word alpaca with a trochaic inversion after a caesura,"The fleece, || soft alpaca,  spun for winter's keep.","The fleece, || soft alpaca,  spun for winter's keep.",the FLEECE SOFT al PA ca SPUN for WIN ter's KEEP,-++-+-+-+-+,-++-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,hyena,write a line in meter including the word hyena with a trochaic inversion after a caesura,"Laughing, || hyena,  fierce and gaunt and grim,","Laughing, || hyena,  fierce and gaunt and grim,",LAUG hing hye N a FIERCE and GAUNT and GRIM,+--+-+-+-+,+--+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,hyena,write a line in meter including the word hyena with a trochaic inversion after a caesura,"Laughing, || hyena,  fierce and gaunt and grim,","Laughing, || hyena,  fierce and gaunt and grim,",LAUG hing hye N a FIERCE and GAUNT and GRIM,+--+-+-+-+,+--+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,chinchilla,write a line in meter including the word chinchilla with a trochaic inversion after a caesura,"Soft // chinchilla, fur so deep and white.","Soft // chinchilla, fur so deep and white.",SOFT chinc HIL la FUR so DEEP and WHITE,+-+-+-+-+,+-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,chinchilla,write a line in meter including the word chinchilla with a trochaic inversion after a caesura,"Soft // chinchilla, fur so deep and white.","Soft // chinchilla, fur so deep and white.",SOFT chinc HIL la FUR so DEEP and WHITE,+-+-+-+-+,+-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,coyote,write a line in meter including the word coyote with a trochaic inversion after a caesura,"Swift, // coyote,  shadow on the plain.","Swift, // coyote,  shadow on the plain.",coy O te SHA.DOW on.the PLAIN,-+-++--+,-+-++--+,0.0,0,2
in meter,with a trochaic inversion after a caesura,coyote,write a line in meter including the word coyote with a trochaic inversion after a caesura,"Swift, // coyote,  shadow on the plain.","Swift, // coyote,  shadow on the plain.",coy O te SHA.DOW on.the PLAIN,-+-++--+,-+-++--+,0.0,0,2
in meter,with a trochaic inversion after a caesura,gorilla,write a line in meter including the word gorilla with a trochaic inversion after a caesura,"The mighty || gorilla, strong and grim,","The mighty || gorilla, strong and grim,",the MIGH ty.go RIL la STRONG and GRIM,-+--+-+-+,-+--+-+-+,1.0,1,4
in meter,with a trochaic inversion after a caesura,gorilla,write a line in meter including the word gorilla with a trochaic inversion after a caesura,"The mighty || gorilla, strong and grim,","The mighty || gorilla, strong and grim,",the MIGH ty.go RIL la STRONG and GRIM,-+--+-+-+,-+--+-+-+,1.0,1,4
in meter,with a trochaic inversion after a caesura,kangaroo,write a line in meter including the word kangaroo with a trochaic inversion after a caesura,Down  // under the shade sleeps a kangaroo.,Down  // under the shade sleeps a kangaroo.,down UN der THE shade SLEEPS a KAN ga ROO,-+-+-+-+-+,-+--++-+-+,2.0,2,3
in meter,with a trochaic inversion after a caesura,kangaroo,write a line in meter including the word kangaroo with a trochaic inversion after a caesura,Down  // under the shade sleeps a kangaroo.,Down  // under the shade sleeps a kangaroo.,down UN der THE shade SLEEPS a KAN ga ROO,-+-+-+-+-+,-+--++-+-+,2.0,2,3
in meter,with a trochaic inversion after a caesura,platypus,write a line in meter including the word platypus with a trochaic inversion after a caesura,"The || platypus, creature of myth, so strange.","The || platypus, creature of myth, so strange.",the PLA ty PUS CREA ture.of MYTH so STRANGE,-+-++--+-+,-+-++--+-+,1.0,1,2
in meter,with a trochaic inversion after a caesura,platypus,write a line in meter including the word platypus with a trochaic inversion after a caesura,"The || platypus, creature of myth, so strange.","The || platypus, creature of myth, so strange.",the PLA ty PUS CREA ture.of MYTH so STRANGE,-+-++--+-+,-+-++--+-+,1.0,1,2
in meter,with a trochaic inversion after a caesura,porcupine,write a line in meter including the word porcupine with a trochaic inversion after a caesura,"The prickly | porcupine, so fierce and bold,","The prickly | porcupine, so fierce and bold,",the PRIC kly POR cu PINE so FIERCE and BOLD,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,porcupine,write a line in meter including the word porcupine with a trochaic inversion after a caesura,"The prickly | porcupine, so fierce and bold,","The prickly | porcupine, so fierce and bold,",the PRIC kly POR cu PINE so FIERCE and BOLD,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,pangolin,write a line in meter including the word pangolin with a trochaic inversion after a caesura,"The shy pangolin, //  a scaly sprite, did flee.","The shy pangolin, //  a scaly sprite, did flee.",the SHY.PAN go LIN a SCA ly SPRITE did FLEE,-++-+-+-+-+,-++-+-+-+-+,1.0,1,3
in meter,with a trochaic inversion after a caesura,pangolin,write a line in meter including the word pangolin with a trochaic inversion after a caesura,"The shy pangolin, //  a scaly sprite, did flee.","The shy pangolin, //  a scaly sprite, did flee.",the SHY.PAN go LIN a SCA ly SPRITE did FLEE,-++-+-+-+-+,-++-+-+-+-+,1.0,1,3
in meter,with a trochaic inversion after a caesura,ocelot,write a line in meter including the word ocelot with a trochaic inversion after a caesura,"In shadows deep, || the ocelot did creep.","In shadows deep, || the ocelot did creep.",in SHA dows DEEP the O ce LOT did CREEP,-+-+-+-+-+,-+++-+-+-+,1.0,1,3
in meter,with a trochaic inversion after a caesura,ocelot,write a line in meter including the word ocelot with a trochaic inversion after a caesura,"In shadows deep, || the ocelot did creep.","In shadows deep, || the ocelot did creep.",in SHA dows DEEP the O ce LOT did CREEP,-+-+-+-+-+,-+++-+-+-+,1.0,1,3
in meter,with a trochaic inversion after a caesura,lemur,write a line in meter including the word lemur with a trochaic inversion after a caesura,"Slow, || lemur,  graceful in the trees, he swings.","Slow, || lemur,  graceful in the trees, he swings.",LE mur GRA ceful IN the TREES he SWINGS,+-+-+-+-+,+-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,lemur,write a line in meter including the word lemur with a trochaic inversion after a caesura,"Slow, || lemur,  graceful in the trees, he swings.","Slow, || lemur,  graceful in the trees, he swings.",LE mur GRA ceful IN the TREES he SWINGS,+-+-+-+-+,+-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,lemming,write a line in meter including the word lemming with a trochaic inversion after a caesura,"Brave, || lemming, leaps to icy death below.","Brave, || lemming, leaps to icy death below.",LEM ming LEAPS to I cy DEATH be LOW,+-+-+-+-+,+-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,lemming,write a line in meter including the word lemming with a trochaic inversion after a caesura,"Brave, || lemming, leaps to icy death below.","Brave, || lemming, leaps to icy death below.",LEM ming LEAPS to I cy DEATH be LOW,+-+-+-+-+,+-+-+-+-+,0.0,0,1
in meter,with a trochaic inversion after a caesura,otter,write a line in meter including the word otter with a trochaic inversion after a caesura,"Swiftly he swam, // the playful otter, free.","Swiftly he swam, // the playful otter, free.",SWIF tly.he SWAM the PLAY ful OT ter,+--+-+-+-,+--+-+-+-,1.0,1,3
in meter,with a trochaic inversion after a caesura,otter,write a line in meter including the word otter with a trochaic inversion after a caesura,"Swiftly he swam, // the playful otter, free.","Swiftly he swam, // the playful otter, free.",SWIF tly.he SWAM the PLAY ful OT ter,+--+-+-+-,+--+-+-+-,1.0,1,3
in meter,with a trochaic inversion after a caesura,parrot,write a line in meter including the word parrot with a trochaic inversion after a caesura,"Green parrot, // a flash of bright plumage, then gone.","Green parrot, // a flash of bright plumage, then gone.",green PAR rot a FLASH of BRIGHT.PLU mage then GONE,-+--+-++--+,++--+-++--+,2.0,2,3
in meter,with a trochaic inversion after a caesura,parrot,write a line in meter including the word parrot with a trochaic inversion after a caesura,"Green parrot, // a flash of bright plumage, then gone.","Green parrot, // a flash of bright plumage, then gone.",green PAR rot a FLASH of BRIGHT.PLU mage then GONE,-+--+-++--+,++--+-++--+,2.0,2,3
in meter,with a trochaic inversion after a caesura,squirrel,write a line in meter including the word squirrel with a trochaic inversion after a caesura,The quick brown || squirrel leaped high in the oak.,The quick brown || squirrel leaped high in the oak.,the QUICK brown SQUIR rel LEAPED high IN the OAK,-+-+-+-+-+,-+++-+++-+,2.0,2,2
in meter,with a trochaic inversion after a caesura,squirrel,write a line in meter including the word squirrel with a trochaic inversion after a caesura,The quick brown || squirrel leaped high in the oak.,The quick brown || squirrel leaped high in the oak.,the QUICK brown SQUIR rel LEAPED high IN the OAK,-+-+-+-+-+,-+++-+++-+,2.0,2,2
in meter,with an inverted metrical foot,bear,write a line in meter including the word bear with an inverted metrical foot,"The bear, a lumbering beast, did softly stare.","The bear, a lumbering beast, did softly stare.",the BEAR a LUM be.ring BEAST did SOF tly STARE,-+-+--+-+-+,-+-+--+-+-+,1.0,1,3
in meter,with an inverted metrical foot,bear,write a line in meter including the word bear with an inverted metrical foot,"The bear, a lumbering beast, did softly stare.","The bear, a lumbering beast, did softly stare.",the BEAR a LUM be.ring BEAST did SOF tly STARE,-+-+--+-+-+,-+-+--+-+-+,1.0,1,3
in meter,with an inverted metrical foot,whale,write a line in meter including the word whale with an inverted metrical foot,"The whale, a mountain, breached the ocean's gale.","The whale, a mountain, breached the ocean's gale.",the WHALE a MOUN tain BREACHED the O cean's GALE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in meter,with an inverted metrical foot,whale,write a line in meter including the word whale with an inverted metrical foot,"The whale, a mountain, breached the ocean's gale.","The whale, a mountain, breached the ocean's gale.",the WHALE a MOUN tain BREACHED the O cean's GALE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in meter,with an inverted metrical foot,sloth,write a line in meter including the word sloth with an inverted metrical foot,"With slothful ease, the sun dips low and red.","With slothful ease, the sun dips low and red.",with SLOT hful EASE the SUN dips LOW and RED,-+-+-+-+-+,-+-+-+++-+,1.0,1,1
in meter,with an inverted metrical foot,sloth,write a line in meter including the word sloth with an inverted metrical foot,"With slothful ease, the sun dips low and red.","With slothful ease, the sun dips low and red.",with SLOT hful EASE the SUN dips LOW and RED,-+-+-+-+-+,-+-+-+++-+,1.0,1,1
in meter,with an inverted metrical foot,cat,write a line in meter including the word cat with an inverted metrical foot,"The sleek black CAT, a shadow, swift and sly,","The sleek black CAT, a shadow, swift and sly,",the SLEEK black CAT a SHA dow SWIFT and SLY,-+-+-+-+-+,-+++-+-+-+,1.0,1,2
in meter,with an inverted metrical foot,cat,write a line in meter including the word cat with an inverted metrical foot,"The sleek black CAT, a shadow, swift and sly,","The sleek black CAT, a shadow, swift and sly,",the SLEEK black CAT a SHA dow SWIFT and SLY,-+-+-+-+-+,-+++-+-+-+,1.0,1,2
in meter,with an inverted metrical foot,dog,write a line in meter including the word dog with an inverted metrical foot,"The playful dog, a happy, bounding hog.","The playful dog, a happy, bounding hog.",the PLAY ful DOG a HAP py BOUN ding HOG,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in meter,with an inverted metrical foot,dog,write a line in meter including the word dog with an inverted metrical foot,"The playful dog, a happy, bounding hog.","The playful dog, a happy, bounding hog.",the PLAY ful DOG a HAP py BOUN ding HOG,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in meter,with an inverted metrical foot,giraffe,write a line in meter including the word giraffe with an inverted metrical foot,"The tall giraffe, a gentle, graceful shape,","The tall giraffe, a gentle, graceful shape,",the TALL gi RAFFE a GEN tle GRA ceful SHAPE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in meter,with an inverted metrical foot,giraffe,write a line in meter including the word giraffe with an inverted metrical foot,"The tall giraffe, a gentle, graceful shape,","The tall giraffe, a gentle, graceful shape,",the TALL gi RAFFE a GEN tle GRA ceful SHAPE,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in meter,with an inverted metrical foot,gazelle,write a line in meter including the word gazelle with an inverted metrical foot,"Across the plain, a gazelle swift ran.","Across the plain, a gazelle swift ran.",a CROSS the PLAIN A ga ZELLE swift RAN,-+-++-+-+,-+-+--+++,2.0,2,2
in meter,with an inverted metrical foot,gazelle,write a line in meter including the word gazelle with an inverted metrical foot,"Across the plain, a gazelle swift ran.","Across the plain, a gazelle swift ran.",a CROSS the PLAIN A ga ZELLE swift RAN,-+-++-+-+,-+-+--+++,2.0,2,2
in meter,with an inverted metrical foot,baboon,write a line in meter including the word baboon with an inverted metrical foot,"A baboon,  xánthus, leaped and screamed and spun.","A baboon,  xánthus, leaped and screamed and spun.",a.ba BOON XÁNT hus LEAPED and SCREAMED and SPUN,--++-+-+-+,--++-+-+-+,1.0,1,2
in meter,with an inverted metrical foot,baboon,write a line in meter including the word baboon with an inverted metrical foot,"A baboon,  xánthus, leaped and screamed and spun.","A baboon,  xánthus, leaped and screamed and spun.",a.ba BOON XÁNT hus LEAPED and SCREAMED and SPUN,--++-+-+-+,--++-+-+-+,1.0,1,2
in meter,with an inverted metrical foot,raccoon,write a line in meter including the word raccoon with an inverted metrical foot,"The sly raccoon, /  a bandit in the night,","The sly raccoon, /  a bandit in the night,",the SLY rac COON a BAN dit IN the NIGHT,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in meter,with an inverted metrical foot,raccoon,write a line in meter including the word raccoon with an inverted metrical foot,"The sly raccoon, /  a bandit in the night,","The sly raccoon, /  a bandit in the night,",the SLY rac COON a BAN dit IN the NIGHT,-+-+-+-+-+,-+-+-+-+-+,0.0,0,1
in meter,with an inverted metrical foot,macaw,write a line in meter including the word macaw with an inverted metrical foot,"A brilliant macaw, /  swiftly did it fly.","A brilliant macaw, /  swiftly did it fly.",a BRIL liant.ma CAW SWIF tly DID it FLY,-+--++-+-+,-+--++-+-+,1.0,1,4
in meter,with an inverted metrical foot,macaw,write a line in meter including the word macaw with an inverted metrical foot,"A brilliant macaw, /  swiftly did it fly.","A brilliant macaw, /  swiftly did it fly.",a BRIL liant.ma CAW SWIF tly DID it FLY,-+--++-+-+,-+--++-+-+,1.0,1,4
in meter,with an inverted metrical foot,alpaca,write a line in meter including the word alpaca with an inverted metrical foot,"The fluffy alpaca, a gentle, soft beast.","The fluffy alpaca, a gentle, soft beast.",the FLUF fy.al PA ca a GEN tle soft BEAST,-+--+--+--+,-+--+--+-++,2.0,2,6
in meter,with an inverted metrical foot,alpaca,write a line in meter including the word alpaca with an inverted metrical foot,"The fluffy alpaca, a gentle, soft beast.","The fluffy alpaca, a gentle, soft beast.",the FLUF fy.al PA ca a GEN tle soft BEAST,-+--+--+--+,-+--+--+-++,2.0,2,6
in meter,with an inverted metrical foot,hyena,write a line in meter including the word hyena with an inverted metrical foot,"Laughing, the hyena  ran,  swift and sly.","Laughing, the hyena  ran,  swift and sly.",LAUG hing THE hye N a RAN SWIFT and SLY,+-+-+-++-+,+---+-++-+,1.0,1,2
in meter,with an inverted metrical foot,hyena,write a line in meter including the word hyena with an inverted metrical foot,"Laughing, the hyena  ran,  swift and sly.","Laughing, the hyena  ran,  swift and sly.",LAUG hing THE hye N a RAN SWIFT and SLY,+-+-+-++-+,+---+-++-+,1.0,1,2
in meter,with an inverted metrical foot,chinchilla,write a line in meter including the word chinchilla with an inverted metrical foot,"A chinchilla soft, then shadow, sleek and gray.","A chinchilla soft, then shadow, sleek and gray.",a.chinc HIL la SOFT then SHA dow SLEEK and GRAY,--+-+-+-+-+,--+-+-+-+-+,1.0,1,4
